date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:08:08	126721/126721	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/grid/4.jpg	demo.zytheme.com/cryptech/assets/images/blog/grid/4.jpg	(from https://demo.zytheme.com/cryptech/blog-grid.html)
06:08:10	108120/108120	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/grid/7.jpg	demo.zytheme.com/cryptech/assets/images/blog/grid/7.jpg	(from https://demo.zytheme.com/cryptech/blog-grid.html)
06:08:10	90082/90082	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/grid/6.jpg	demo.zytheme.com/cryptech/assets/images/blog/grid/6.jpg	(from https://demo.zytheme.com/cryptech/blog-grid.html)
06:08:11	128066/128066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/grid/8.jpg	demo.zytheme.com/cryptech/assets/images/blog/grid/8.jpg	(from https://demo.zytheme.com/cryptech/blog-grid.html)
06:08:12	109163/109163	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/grid/9.jpg	demo.zytheme.com/cryptech/assets/images/blog/grid/9.jpg	(from https://demo.zytheme.com/cryptech/blog-grid.html)
06:08:17	496365/496365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/standard/2.jpg	demo.zytheme.com/cryptech/assets/images/blog/standard/2.jpg	(from https://demo.zytheme.com/cryptech/blog-standard.html)
06:08:19	344124/344124	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/standard/3.jpg	demo.zytheme.com/cryptech/assets/images/blog/standard/3.jpg	(from https://demo.zytheme.com/cryptech/blog-standard.html)
06:08:19	11847/11847	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/thumb/1.jpg	demo.zytheme.com/cryptech/assets/images/blog/thumb/1.jpg	(from https://demo.zytheme.com/cryptech/blog-standard.html)
06:08:20	429505/429505	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/standard/1.jpg	demo.zytheme.com/cryptech/assets/images/blog/standard/1.jpg	(from https://demo.zytheme.com/cryptech/blog-standard.html)
06:08:20	10676/10676	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/thumb/6.jpg	demo.zytheme.com/cryptech/assets/images/blog/thumb/6.jpg	(from https://demo.zytheme.com/cryptech/blog-standard.html)
06:08:21	9290/9290	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/thumb/2.jpg	demo.zytheme.com/cryptech/assets/images/blog/thumb/2.jpg	(from https://demo.zytheme.com/cryptech/blog-standard.html)
06:08:22	6347/6347	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/thumb/3.jpg	demo.zytheme.com/cryptech/assets/images/blog/thumb/3.jpg	(from https://demo.zytheme.com/cryptech/blog-single.html)
06:08:23	6319/6319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/thumb/4.jpg	demo.zytheme.com/cryptech/assets/images/blog/thumb/4.jpg	(from https://demo.zytheme.com/cryptech/blog-single.html)
06:08:24	6671/6671	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/blog/thumb/5.jpg	demo.zytheme.com/cryptech/assets/images/blog/thumb/5.jpg	(from https://demo.zytheme.com/cryptech/blog-single.html)
06:08:25	29374/29374	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/grid/1.png	demo.zytheme.com/cryptech/assets/images/shop/grid/1.png	(from https://demo.zytheme.com/cryptech/store-4columns.html)
06:08:26	36542/36542	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/grid/2.png	demo.zytheme.com/cryptech/assets/images/shop/grid/2.png	(from https://demo.zytheme.com/cryptech/store-4columns.html)
06:08:27	45977/45977	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/grid/3.png	demo.zytheme.com/cryptech/assets/images/shop/grid/3.png	(from https://demo.zytheme.com/cryptech/store-4columns.html)
06:08:28	42595/42595	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/grid/4.png	demo.zytheme.com/cryptech/assets/images/shop/grid/4.png	(from https://demo.zytheme.com/cryptech/store-4columns.html)
06:08:29	41618/41618	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/grid/5.png	demo.zytheme.com/cryptech/assets/images/shop/grid/5.png	(from https://demo.zytheme.com/cryptech/store-4columns.html)
06:08:30	60631/60631	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/grid/6.png	demo.zytheme.com/cryptech/assets/images/shop/grid/6.png	(from https://demo.zytheme.com/cryptech/store-4columns.html)
06:08:31	59049/59049	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/grid/7.png	demo.zytheme.com/cryptech/assets/images/shop/grid/7.png	(from https://demo.zytheme.com/cryptech/store-4columns.html)
06:08:32	55820/55820	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/grid/8.png	demo.zytheme.com/cryptech/assets/images/shop/grid/8.png	(from https://demo.zytheme.com/cryptech/store-4columns.html)
06:08:33	3430/3430	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/thumb/1.png	demo.zytheme.com/cryptech/assets/images/shop/thumb/1.png	(from https://demo.zytheme.com/cryptech/store-with-sidebar.html)
06:08:34	3836/3836	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/thumb/2.png	demo.zytheme.com/cryptech/assets/images/shop/thumb/2.png	(from https://demo.zytheme.com/cryptech/store-with-sidebar.html)
06:08:35	3238/3238	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/thumb/3.png	demo.zytheme.com/cryptech/assets/images/shop/thumb/3.png	(from https://demo.zytheme.com/cryptech/store-with-sidebar.html)
06:08:43	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Jan%202024%2011:08:42%20GMT	https://demo.zytheme.com/cryptech/_http_/maps.gstatic.com/mapfiles/openhand_8_8.html	demo.zytheme.com/cryptech/_http_/maps.gstatic.com/mapfiles/openhand_8_8.126.delayed	(from https://demo.zytheme.com/cryptech/elements-contact-form.html)
06:08:48	380098/380098	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202019%2009:23:00%20GMT	https://demo.zytheme.com/cryptech/assets/images/shop/full/1.png	demo.zytheme.com/cryptech/assets/images/shop/full/1.png	(from https://demo.zytheme.com/cryptech/store-single.html)
